label,pattern,attr,level
plant_taxon,sarawakiensis,lower,species
plant_taxon,sarawschanica,lower,species
plant_taxon,sarcobataceae,lower,family
plant_taxon,sarcobatus,lower,genus species variety
plant_taxon,sarcocaceae,lower,family
plant_taxon,sarcocalyx,lower,species
plant_taxon,sarcocarpa,lower,species subspecies
plant_taxon,sarcocaulis,lower,species
plant_taxon,sarcoceras,lower,species
plant_taxon,sarcocornia,lower,genus species variety
plant_taxon,sarcodes,lower,genus species
plant_taxon,sarcodiaceae,lower,family
plant_taxon,sarcodiae,lower,species
plant_taxon,sarcodiotheca,lower,genus species
plant_taxon,sarcolaenaceae,lower,family
plant_taxon,sarcomitrium,lower,species
plant_taxon,sarcomphalus,lower,species
plant_taxon,sarcopetaloides,lower,species
plant_taxon,sarcopetalus,lower,species
plant_taxon,sarcophytaceae,lower,family
plant_taxon,sarcopygme,lower,genus species
plant_taxon,sarcospermataceae,lower,family
plant_taxon,sarcostemma,lower,genus species subspecies variety
plant_taxon,sarcostemmatoides,lower,species
plant_taxon,sarcostemmoides,lower,species
plant_taxon,sarcostigmataceae,lower,family
plant_taxon,sardensis,lower,species
plant_taxon,sardloqensis,lower,species
plant_taxon,sardoum,lower,species
plant_taxon,sardous,lower,species
plant_taxon,sareciana,lower,species
plant_taxon,sareptana,lower,species variety
plant_taxon,sareptanus,lower,species
plant_taxon,sarga,lower,genus species
plant_taxon,sargentia,lower,species
plant_taxon,sargentiana,lower,species
plant_taxon,sargentianus,lower,species
plant_taxon,sargentii,lower,species subspecies variety
plant_taxon,sargentodoxaceae,lower,family
plant_taxon,sargus,lower,species
plant_taxon,saribus,lower,species
plant_taxon,sarissophorus,lower,species
plant_taxon,sarissophyllus,lower,species
plant_taxon,saritaea,lower,genus species
plant_taxon,sarmentacea,lower,species
plant_taxon,sarmenthypnum,lower,genus species
plant_taxon,sarmentiana,lower,species
plant_taxon,sarmentosa,lower,species subspecies variety
plant_taxon,sarmentosula,lower,species
plant_taxon,sarmentosum,lower,species variety form
plant_taxon,sarmentosus,lower,species variety
plant_taxon,sarmentypnum,lower,genus species
plant_taxon,sarmienta,lower,genus species
plant_taxon,sarmienti,lower,species
plant_taxon,sarmientoi,lower,species
plant_taxon,sarniense,lower,species variety
plant_taxon,sarniensis,lower,species variety
plant_taxon,sarocarpus,lower,species
plant_taxon,saroltae,lower,species
plant_taxon,saronarae,lower,species
plant_taxon,sarophorus,lower,species
plant_taxon,sarosiense,lower,variety
plant_taxon,sarothamnus,lower,species
plant_taxon,sarothra,lower,species
plant_taxon,sarothrae,lower,species variety
plant_taxon,sarothriforme,lower,species
plant_taxon,sarothroides,lower,species
plant_taxon,sarracenia,lower,genus species subspecies variety form
plant_taxon,sarraceniaceae,lower,family
plant_taxon,sarraceniales,lower,order
plant_taxon,sarrachoides,lower,species
plant_taxon,sarson,lower,subspecies variety
plant_taxon,sartorianus,lower,species
plant_taxon,sartorii,lower,species
plant_taxon,sartwellia,lower,genus species
plant_taxon,sartwelliana,lower,species
plant_taxon,sartwellii,lower,species variety
plant_taxon,saruwagedensis,lower,species
plant_taxon,sasa,lower,genus species variety
plant_taxon,sasakii,lower,species
plant_taxon,sasamorpha,lower,genus
plant_taxon,sasanqua,lower,species
plant_taxon,saskatchevana,lower,species
plant_taxon,saskatchewanensis,lower,variety
plant_taxon,sassafras,lower,genus species variety
plant_taxon,sassia,lower,species
plant_taxon,sastreana,lower,species
plant_taxon,sastrei,lower,species
plant_taxon,satarensis,lower,species
plant_taxon,satis,lower,species
plant_taxon,sativa,lower,species subspecies variety form
plant_taxon,sativum,lower,species subspecies variety
plant_taxon,sativus,lower,species subspecies variety
plant_taxon,satoi,lower,species
plant_taxon,satpurensis,lower,species
plant_taxon,satranala,lower,genus species
plant_taxon,satsumanus,lower,species
plant_taxon,saturatum,lower,species
plant_taxon,satureioides,lower,species
plant_taxon,satureja,lower,genus species subspecies variety
plant_taxon,satyrioides,lower,species
plant_taxon,satyroides,lower,species
plant_taxon,saudadensis,lower,species
plant_taxon,saudiarabica,lower,species
plant_taxon,saueri,lower,species subspecies
plant_taxon,saugetia,lower,genus species
plant_taxon,saugetii,lower,species
plant_taxon,sauliana,lower,species
plant_taxon,saulii,lower,species
plant_taxon,saulomataceae,lower,family
plant_taxon,saundersi,lower,species
plant_taxon,saundersiae,lower,species
plant_taxon,saundersiana,lower,species variety
plant_taxon,saundersii,lower,species subspecies variety
plant_taxon,saurae,lower,species variety
plant_taxon,saurauiaceae,lower,family
plant_taxon,saurauifolia,lower,species
plant_taxon,saurauifolium,lower,species variety
plant_taxon,saurica,lower,species
plant_taxon,saurinum,lower,species variety
plant_taxon,saurinus,lower,species
plant_taxon,sauropoda,lower,species
plant_taxon,sauropus,lower,genus species
plant_taxon,saururaceae,lower,family
plant_taxon,saururales,lower,order
plant_taxon,saururi,lower,variety
plant_taxon,saururus,lower,genus species
plant_taxon,saussurea,lower,genus species subspecies variety
plant_taxon,sauteri,lower,species
plant_taxon,sauteria,lower,genus species
plant_taxon,sauvagesia,lower,genus species
plant_taxon,sauvagesiales,lower,order
plant_taxon,savanillense,lower,species
plant_taxon,savannae,lower,variety
plant_taxon,savannarum,lower,species subspecies variety
plant_taxon,savannensis,lower,species
plant_taxon,savaryi,lower,species
plant_taxon,savastana,lower,genus species variety
plant_taxon,savatieri,lower,species
plant_taxon,savesiana,lower,species
plant_taxon,savia,lower,genus species
plant_taxon,saviana,lower,species
plant_taxon,savianum,lower,species
plant_taxon,savicziae,lower,species variety
plant_taxon,savilei,lower,species variety
plant_taxon,saviniona,lower,species
plant_taxon,sawatchense,lower,species subspecies
plant_taxon,sawatchicola,lower,species
plant_taxon,sawyeri,lower,species
plant_taxon,saxatile,lower,species variety
plant_taxon,saxatilis,lower,species subspecies variety
plant_taxon,saxegothaea,lower,genus species
plant_taxon,saxenii,lower,species variety
plant_taxon,saxicastellii,lower,species
plant_taxon,saxicola,lower,species subspecies variety
plant_taxon,saxicoloidea,lower,species
plant_taxon,saxifraga,lower,genus species subspecies variety
plant_taxon,saxifragaceae,lower,family
plant_taxon,saxifragales,lower,order
plant_taxon,saxifraganae,lower,superorder
plant_taxon,saxifragifolia,lower,subspecies variety
plant_taxon,saxifragoides,lower,species
plant_taxon,saxifragopsis,lower,genus species
plant_taxon,saxifragus,lower,species
plant_taxon,saxilittoralis,lower,species variety
plant_taxon,saximontana,lower,species subspecies variety
plant_taxon,saximontanum,lower,species variety
plant_taxon,saximontanus,lower,species subspecies variety
plant_taxon,saxitilis,lower,subspecies
plant_taxon,saxonicum,lower,species
plant_taxon,saxonicus,lower,species
plant_taxon,saxophila,lower,species
plant_taxon,saxorum,lower,species
plant_taxon,saxosa,lower,species subspecies variety
plant_taxon,saxosorum,lower,species
plant_taxon,saxosum,lower,subspecies variety
plant_taxon,saxosus,lower,species variety
plant_taxon,sayana,lower,variety
plant_taxon,sayapensis,lower,species
plant_taxon,sayi,lower,species subspecies
plant_taxon,scaber,lower,species subspecies variety
plant_taxon,scabera,lower,species
plant_taxon,scaberrima,lower,species subspecies variety
plant_taxon,scaberrimum,lower,species subspecies subvariety
plant_taxon,scaberrimus,lower,species variety
plant_taxon,scaberula,lower,species form
plant_taxon,scaberulum,lower,species
plant_taxon,scaberulus,lower,species subspecies
plant_taxon,scabiosa,lower,genus species variety
plant_taxon,scabiosaceae,lower,family
plant_taxon,scabiosaeus,lower,species variety
plant_taxon,scabiosifolia,lower,species
plant_taxon,scabiosus,lower,species
plant_taxon,scabra,lower,species subspecies variety form
plant_taxon,scabrata,lower,species
plant_taxon,scabratum,lower,species
plant_taxon,scabratus,lower,species variety
plant_taxon,scabrella,lower,species subspecies variety
plant_taxon,scabrellum,lower,species variety
plant_taxon,scabrellus,lower,species subspecies variety
plant_taxon,scabrethia,lower,genus species subspecies
plant_taxon,scabricaule,lower,variety
plant_taxon,scabricaulis,lower,species variety
plant_taxon,scabriculmis,lower,variety
plant_taxon,scabrida,lower,species variety
plant_taxon,scabridifolia,lower,species
plant_taxon,scabridum,lower,species subspecies variety
plant_taxon,scabridus,lower,species
plant_taxon,scabriflora,lower,species variety
plant_taxon,scabriflorum,lower,species variety
plant_taxon,scabriflorus,lower,species
plant_taxon,scabrifolia,lower,species variety
plant_taxon,scabrifolium,lower,species variety
plant_taxon,scabrifolius,lower,species subspecies variety
plant_taxon,scabriglume,lower,species variety
plant_taxon,scabriglumis,lower,species variety subvariety
plant_taxon,scabriglumus,lower,variety
plant_taxon,scabrinervia,lower,species
plant_taxon,scabrinervis,lower,variety form
plant_taxon,scabrinervius,lower,species
plant_taxon,scabrior,lower,species variety
plant_taxon,scabriseta,lower,species
plant_taxon,scabrisetum,lower,variety
plant_taxon,scabriuscula,lower,species variety form
plant_taxon,scabriusculum,lower,species subspecies variety form
plant_taxon,scabrivaginata,lower,species
plant_taxon,scabrivalva,lower,variety
plant_taxon,scabrivalve,lower,species
plant_taxon,scabrivalvis,lower,species variety
plant_taxon,scabrosa,lower,species
plant_taxon,scabrosum,lower,species
plant_taxon,scabrosus,lower,species
plant_taxon,scabrum,lower,species variety
plant_taxon,scadoxus,lower,genus species subspecies
plant_taxon,scaevola,lower,genus species variety
plant_taxon,scaevolaceae,lower,family
plant_taxon,scaevolales,lower,order
plant_taxon,scagelia,lower,genus species
plant_taxon,scagelonema,lower,genus species
plant_taxon,scalare,lower,species variety
plant_taxon,scalaris,lower,species variety
plant_taxon,scalarum,lower,species
plant_taxon,scalifolium,lower,species
plant_taxon,scaligera,lower,species
plant_taxon,scalius,lower,species
plant_taxon,scalpelligerum,lower,species
plant_taxon,scalpta,lower,species
plant_taxon,scambens,lower,species
plant_taxon,scammanae,lower,variety
plant_taxon,scammaniae,lower,species variety
plant_taxon,scammaniana,lower,species
plant_taxon,scammanianum,lower,species
plant_taxon,scammonia,lower,species
plant_taxon,scandans,lower,species
plant_taxon,scandens,lower,species subspecies variety form
plant_taxon,scandens-hirsuta,lower,species
plant_taxon,scandica,lower,species variety
plant_taxon,scandicina,lower,species
plant_taxon,scandicum,lower,subspecies
plant_taxon,scandicus,lower,subspecies variety
plant_taxon,scandix,lower,genus species variety
plant_taxon,scandularis,lower,species subspecies variety
plant_taxon,scanica,lower,species
plant_taxon,scanicum,lower,species
plant_taxon,scansoria,lower,species
plant_taxon,scapania,lower,genus subgenus subgenus species subspecies variety
plant_taxon,scapaniaceae,lower,family
plant_taxon,scapaniella,lower,genus species
plant_taxon,scapanioides,lower,species
plant_taxon,scapanolepis,lower,species
plant_taxon,scapharostris,lower,species
plant_taxon,scapharostrus,lower,species
plant_taxon,scaphirostris,lower,species
plant_taxon,scaphoides,lower,species
plant_taxon,scaphophyllum,lower,genus
plant_taxon,scaphyglottis,lower,genus species
plant_taxon,scapiflora,lower,species
plant_taxon,scapigera,lower,species
plant_taxon,scapigerum,lower,species variety
plant_taxon,scapoidea,lower,species subspecies variety
plant_taxon,scapoides,lower,species
plant_taxon,scaposa,lower,species subspecies variety
plant_taxon,scaposum,lower,species variety
plant_taxon,scaposus,lower,species variety
plant_taxon,scarabaeoides,lower,species
plant_taxon,scarciesii,lower,species
plant_taxon,scariola,lower,species variety
plant_taxon,scariosa,lower,species variety
plant_taxon,scariosum,lower,species variety
plant_taxon,scariosus,lower,species variety
plant_taxon,scarious,lower,species
plant_taxon,scarlaris,lower,variety
plant_taxon,scarlatina,lower,species
plant_taxon,scatorhiza,lower,species
plant_taxon,scaturicola,lower,variety
plant_taxon,scelerata,lower,species
plant_taxon,sceleratus,lower,species subspecies variety
plant_taxon,scenedesmaceae,lower,family
plant_taxon,scenedesmus,lower,genus species variety
plant_taxon,sceptridium,lower,genus species
plant_taxon,sceptrifer,lower,species
plant_taxon,sceptroides,lower,species
plant_taxon,sceptrum,lower,species variety
plant_taxon,schaackianum,lower,species
plant_taxon,schaefer-verwimpii,lower,species
plant_taxon,schaeferi,lower,species
plant_taxon,schaeferiana,lower,species
plant_taxon,schaeferianus,lower,species
plant_taxon,schaefferia,lower,genus species
plant_taxon,schaefferioides,lower,species
plant_taxon,schaffnera,lower,genus species
plant_taxon,schaffnerella,lower,genus species
plant_taxon,schaffneri,lower,species variety
plant_taxon,schaffneriana,lower,species variety
plant_taxon,schaijesii,lower,species
plant_taxon,schaijesorum,lower,species
plant_taxon,schanschin,lower,species variety
plant_taxon,schattatianus,lower,species
plant_taxon,schattaueri,lower,species
plant_taxon,schatzii,lower,species
plant_taxon,schatzliana,lower,species
plant_taxon,schatzlianum,lower,species
plant_taxon,schatzlii,lower,species subspecies
plant_taxon,schaueria,lower,species
plant_taxon,schaulianum,lower,species
plant_taxon,schedolium,lower,genus species
plant_taxon,schedololium,lower,genus species
plant_taxon,schedonnardus,lower,genus species
plant_taxon,schedonorus,lower,genus species
plant_taxon,scheelei,lower,species
plant_taxon,scheeri,lower,species subspecies variety
plant_taxon,scheeria,lower,species variety
plant_taxon,scheerii,lower,species
plant_taxon,schefferi,lower,species variety
plant_taxon,schefflera,lower,genus species
plant_taxon,scheffleri,lower,species
plant_taxon,scheideckeri,lower,species
plant_taxon,scheinvariana,lower,species
plant_taxon,schellingia,lower,genus species
plant_taxon,schelpei,lower,species
plant_taxon,schenckii,lower,species
plant_taxon,schenckochloa,lower,genus species
plant_taxon,schenkia,lower,genus species
plant_taxon,schenodorus,lower,genus species
plant_taxon,schensiana,lower,species
plant_taxon,schensianum,lower,species
plant_taxon,schereri,lower,species
plant_taxon,scheuberae,lower,species
plant_taxon,scheuchzeri,lower,species subspecies variety
plant_taxon,scheuchzeria,lower,genus species subspecies variety
plant_taxon,scheuchzeriaceae,lower,family
plant_taxon,scheuchzeriales,lower,order
plant_taxon,schiavoneana,lower,species
plant_taxon,schickendantzii,lower,species subspecies
plant_taxon,schidigera,lower,species
plant_taxon,schiedea,lower,genus species subspecies variety
plant_taxon,schiedeana,lower,species subspecies variety
plant_taxon,schiedeanum,lower,species
plant_taxon,schiedeanus,lower,species
plant_taxon,schiedeela,lower,species
plant_taxon,schiedeella,lower,genus species
plant_taxon,schiedei,lower,species
plant_taxon,schieliana,lower,species subspecies variety
plant_taxon,schiffneri,lower,species variety
plant_taxon,schiffneria,lower,genus species
